Text_Response,HealthLiteracy_Score,HealthNumeracy_Score,TrustInDoctors_Score,AnxietyVisiting_Score,DrugExperience_Rating,Age,Gender_Female,Gender_Male,Gender_Non-binary,Race_Asian,Race_Black,Race_Not Specified,Race_Other,Race_White,"Income_< £30,000","Income_> £50,000","Income_£30,000-£50,000",Education_College Diploma,Education_High School,Education_Postgraduate,Education_University Degree
visiting the doctor makes me nervous,3.2,4.5,2.0,9.1,2.6,39,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
i always research symptoms and medication before appointments my physician always listens to me,9.8,4.1,8.5,3.3,1.3,80,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
i often nod even when i dont understand prescription drugs really helped my chronic pain,1.3,6.5,3.8,5.0,4.3,26,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i trust my doctor and their advice completely i have had mostly positive experiences with prescribed medications,3.2,3.8,8.6,5.4,4.3,78,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
i feel really anxious before seeing any doctor medication has been effective in managing my symptoms,4.4,4.6,2.5,9.2,4.6,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
my doctor uses terminology i understand well my physician always listens to me,9.9,4.6,8.4,4.7,2.8,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
i feel confident navigating health portals and understanding prescriptions after a few trials i found the right medication for my condition,8.5,2.6,3.0,3.8,4.2,35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
my trust in healthcare professionals is very high,4.4,4.2,10.0,4.5,2.0,26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i have had mostly positive experiences with prescribed medications,5.7,3.3,3.8,5.2,4.7,71,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
medical journals help me stay informed about my condition,7.4,9.4,6.9,1.1,2.1,77,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i understand most medical terms and ask informed questions ive had the same doctor for years and i feel confident in their care,9.2,6.8,9.8,2.4,2.2,32,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
my physician always listens to me,3.8,1.7,7.4,5.1,3.2,47,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
clinics give me panic attacks sometimes,5.1,9.0,6.0,9.3,3.0,39,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
medical terms confuse me a lot i avoid going to hospitals unless absolutely necessary i trust my doctor and their advice completely,3.0,6.9,8.0,7.1,2.9,18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
my doctor uses terminology i understand well clinics give me panic attacks sometimes,9.9,4.6,2.0,8.4,1.8,31,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
i understand most medical terms and ask informed questions,7.4,2.6,1.2,2.4,2.5,32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
medical terms confuse me a lot i avoid going to hospitals unless absolutely necessary doctors have always helped me recover well i have had mostly positive experiences with prescribed medications,2.0,2.8,7.9,7.9,4.3,35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
medical journals help me stay informed about my condition i trust my doctor and their advice completely,8.6,4.8,8.8,5.7,2.9,58,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
medical journals help me stay informed about my condition doctors have always helped me recover well,7.5,2.9,8.1,4.9,1.5,55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
its hard to follow what my doctor says i avoid going to hospitals unless absolutely necessary ive had the same doctor for years and i feel confident in their care,2.1,2.5,9.0,9.9,2.4,54,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
my physician always listens to me after a few trials i found the right medication for my condition,3.6,3.0,8.4,2.9,4.7,72,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
i understand most medical terms and ask informed questions clinics give me panic attacks sometimes,7.0,9.1,6.0,7.2,3.5,41,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
my doctor uses terminology i understand well medication has been effective in managing my symptoms,8.5,8.5,6.3,6.7,4.7,45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i understand most medical terms and ask informed questions prescription drugs really helped my chronic pain,9.4,7.0,1.1,1.9,4.4,30,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
i feel lost when reading health information,1.8,2.9,3.1,6.4,3.3,34,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
i get sweaty palms before appointments my physician always listens to me,3.6,2.9,7.9,9.4,1.2,20,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i dont get what doctors say most of the time clinics give me panic attacks sometimes my physician always listens to me,2.2,6.8,8.2,8.1,3.9,61,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i feel confident navigating health portals and understanding prescriptions some drugs caused side effects but i worked with my doctor to adjust,9.0,3.0,2.0,6.5,4.3,24,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i feel really anxious before seeing any doctor doctors have always helped me recover well,6.2,9.7,8.2,7.3,1.2,67,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
its hard to follow what my doctor says medication has been effective in managing my symptoms,2.0,8.1,2.8,1.3,4.6,45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
i always research symptoms and medication before appointments ive had the same doctor for years and i feel confident in their care,9.0,3.0,8.0,1.4,2.1,32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i understand most medical terms and ask informed questions,10.0,7.0,4.7,1.7,3.4,33,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
clinics give me panic attacks sometimes,6.8,8.3,3.6,9.8,2.8,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
clinics give me panic attacks sometimes,3.7,4.1,5.7,9.4,3.9,37,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i understand most medical terms and ask informed questions medication has been effective in managing my symptoms,7.8,3.0,1.9,4.5,4.7,33,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i understand most medical terms and ask informed questions,8.1,9.7,5.5,2.5,3.7,76,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
medical journals help me stay informed about my condition i avoid going to hospitals unless absolutely necessary doctors have always helped me recover well,7.8,1.6,8.7,8.5,2.9,54,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
doctors have always helped me recover well,6.0,7.4,7.1,1.1,1.5,67,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
i dont get what doctors say most of the time prescription drugs really helped my chronic pain,2.5,7.8,5.0,5.9,4.1,21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
my doctor uses terminology i understand well clinics give me panic attacks sometimes some drugs caused side effects but i worked with my doctor to adjust,9.7,7.9,1.2,9.6,4.1,65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
medical terms confuse me a lot,2.3,1.7,3.8,6.6,3.5,65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
doctors have always helped me recover well,4.1,5.9,9.5,2.3,1.0,35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i dont get what doctors say most of the time my trust in healthcare professionals is very high,1.7,5.2,7.4,6.2,3.0,60,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
my doctor uses terminology i understand well prescription drugs really helped my chronic pain,7.9,6.2,3.4,5.5,4.9,43,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
its hard to follow what my doctor says,1.2,2.8,5.0,6.7,1.8,44,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i always research symptoms and medication before appointments doctors have always helped me recover well medication has been effective in managing my symptoms,9.4,6.8,8.9,4.0,4.3,50,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
my trust in healthcare professionals is very high prescription drugs really helped my chronic pain,4.4,3.3,9.2,1.8,4.8,68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i get sweaty palms before appointments,5.1,9.9,5.9,7.8,1.0,49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
my physician always listens to me,5.5,7.6,8.0,2.4,2.7,24,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i avoid going to hospitals unless absolutely necessary,4.8,1.9,5.0,8.3,2.2,63,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
i have had mostly positive experiences with prescribed medications,4.9,9.6,1.3,6.3,4.0,76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
my doctor uses terminology i understand well my trust in healthcare professionals is very high,7.8,7.4,7.5,1.5,3.1,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
medical journals help me stay informed about my condition visiting the doctor makes me nervous,8.0,1.8,1.1,8.3,3.8,78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i get sweaty palms before appointments ive had the same doctor for years and i feel confident in their care medication has been effective in managing my symptoms,4.7,9.5,7.9,9.7,4.7,40,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
visiting the doctor makes me nervous ive had the same doctor for years and i feel confident in their care prescription drugs really helped my chronic pain,5.3,7.8,7.0,8.3,4.2,46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
i feel lost when reading health information i avoid going to hospitals unless absolutely necessary i have had mostly positive experiences with prescribed medications,2.4,3.1,3.4,8.4,4.2,70,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ive had the same doctor for years and i feel confident in their care,5.5,6.2,8.4,3.8,1.2,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ive had the same doctor for years and i feel confident in their care,5.3,9.2,8.1,4.3,1.3,21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ive had the same doctor for years and i feel confident in their care,6.7,8.5,7.0,4.8,1.5,43,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i understand most medical terms and ask informed questions i avoid going to hospitals unless absolutely necessary prescription drugs really helped my chronic pain,9.2,3.5,3.0,8.3,4.9,67,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i trust my doctor and their advice completely,6.3,2.4,9.0,2.7,3.1,42,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
i avoid going to hospitals unless absolutely necessary,5.6,6.4,3.9,8.9,2.8,18,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
medical journals help me stay informed about my condition,7.3,6.7,2.1,6.6,3.2,73,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
my doctor uses terminology i understand well,9.1,8.9,2.4,1.7,2.2,45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
medical journals help me stay informed about my condition doctors have always helped me recover well,9.9,1.2,7.1,6.5,3.6,48,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
its hard to follow what my doctor says,3.0,3.0,4.9,1.9,1.3,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i dont get what doctors say most of the time,1.8,6.2,4.6,3.6,2.3,23,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
i often nod even when i dont understand i avoid going to hospitals unless absolutely necessary,2.9,4.7,2.8,7.3,1.5,66,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
i understand most medical terms and ask informed questions i feel really anxious before seeing any doctor i trust my doctor and their advice completely,9.5,1.8,9.5,8.5,3.7,53,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
my doctor uses terminology i understand well,9.2,2.3,2.6,3.3,2.0,68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i always research symptoms and medication before appointments i trust my doctor and their advice completely,8.1,1.6,9.6,4.8,2.3,70,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
i understand most medical terms and ask informed questions after a few trials i found the right medication for my condition,9.8,9.4,6.8,1.2,4.0,28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
some drugs caused side effects but i worked with my doctor to adjust,4.0,4.5,2.4,5.7,4.0,24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
i always research symptoms and medication before appointments my trust in healthcare professionals is very high some drugs caused side effects but i worked with my doctor to adjust,8.6,9.6,7.9,2.8,4.9,76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
medical journals help me stay informed about my condition,9.3,2.5,6.0,6.0,2.8,56,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
i feel confident navigating health portals and understanding prescriptions,9.9,1.5,6.6,2.8,3.1,58,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
i understand most medical terms and ask informed questions visiting the doctor makes me nervous i have had mostly positive experiences with prescribed medications,8.0,3.2,4.5,9.6,4.0,25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
i feel really anxious before seeing any doctor medication has been effective in managing my symptoms,6.2,3.0,4.8,8.0,4.3,46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i feel lost when reading health information ive had the same doctor for years and i feel confident in their care after a few trials i found the right medication for my condition,3.0,1.7,7.6,5.5,4.2,57,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
i always research symptoms and medication before appointments,7.0,7.6,3.8,3.4,3.4,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
i dont get what doctors say most of the time,2.8,8.3,5.7,3.0,3.5,27,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
my doctor uses terminology i understand well clinics give me panic attacks sometimes,9.5,1.7,2.0,8.6,1.4,66,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
medical terms confuse me a lot,1.4,4.1,5.2,6.1,3.0,20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
i feel confident navigating health portals and understanding prescriptions my trust in healthcare professionals is very high,9.2,7.9,9.9,5.3,1.3,48,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i feel confident navigating health portals and understanding prescriptions my trust in healthcare professionals is very high after a few trials i found the right medication for my condition,9.6,1.0,8.0,1.3,4.0,53,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
medical journals help me stay informed about my condition,9.4,4.5,3.2,3.0,3.0,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
medical terms confuse me a lot,2.5,7.1,4.3,3.9,2.8,68,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i feel really anxious before seeing any doctor doctors have always helped me recover well,5.9,2.3,7.4,8.9,2.1,76,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i dont get what doctors say most of the time,2.6,7.8,2.7,1.4,3.5,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
my trust in healthcare professionals is very high after a few trials i found the right medication for my condition,3.2,2.5,9.8,3.6,4.6,53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i feel lost when reading health information,2.6,8.4,5.5,1.7,3.9,75,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
my doctor uses terminology i understand well ive had the same doctor for years and i feel confident in their care some drugs caused side effects but i worked with my doctor to adjust,9.0,2.5,7.5,5.0,4.0,72,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
i always research symptoms and medication before appointments medication has been effective in managing my symptoms,7.4,1.2,2.6,5.2,4.7,55,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i avoid going to hospitals unless absolutely necessary,4.1,6.7,1.1,7.4,3.4,68,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
i always research symptoms and medication before appointments i have had mostly positive experiences with prescribed medications,7.4,9.1,2.3,3.4,5.0,56,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i feel lost when reading health information i feel really anxious before seeing any doctor ive had the same doctor for years and i feel confident in their care,2.4,7.5,7.5,7.1,1.9,63,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
i dont get what doctors say most of the time clinics give me panic attacks sometimes,2.9,7.0,2.7,7.0,3.0,40,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
my trust in healthcare professionals is very high,4.5,3.7,9.5,5.6,3.2,66,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
i feel confident navigating health portals and understanding prescriptions ive had the same doctor for years and i feel confident in their care medication has been effective in managing my symptoms,9.5,6.9,9.6,2.0,4.4,25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
my trust in healthcare professionals is very high,4.0,8.3,8.7,3.4,2.6,71,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i feel confident navigating health portals and understanding prescriptions doctors have always helped me recover well i have had mostly positive experiences with prescribed medications,7.5,1.9,7.8,2.0,4.7,49,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
my trust in healthcare professionals is very high after a few trials i found the right medication for my condition,5.4,1.0,9.0,1.1,4.1,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
i feel lost when reading health information,2.5,3.1,1.6,1.6,1.1,43,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
its hard to follow what my doctor says,3.0,7.1,3.8,4.1,1.5,58,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
i avoid going to hospitals unless absolutely necessary my physician always listens to me,6.2,4.1,7.1,7.7,3.3,34,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
visiting the doctor makes me nervous medication has been effective in managing my symptoms,3.5,5.6,3.3,9.1,4.1,60,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
doctors have always helped me recover well,5.9,8.7,8.8,6.4,2.6,61,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
medical journals help me stay informed about my condition prescription drugs really helped my chronic pain,8.9,8.1,1.2,2.1,4.4,30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
i feel confident navigating health portals and understanding prescriptions visiting the doctor makes me nervous i have had mostly positive experiences with prescribed medications,8.5,4.5,6.3,9.2,4.6,51,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
my doctor uses terminology i understand well my trust in healthcare professionals is very high medication has been effective in managing my symptoms,8.0,2.9,7.6,1.9,4.6,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
its hard to follow what my doctor says clinics give me panic attacks sometimes,2.3,7.0,6.5,8.0,3.2,79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
i dont get what doctors say most of the time prescription drugs really helped my chronic pain,1.5,7.4,4.4,3.9,5.0,67,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
visiting the doctor makes me nervous i have had mostly positive experiences with prescribed medications,6.3,7.4,5.7,7.9,4.0,37,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
i feel really anxious before seeing any doctor medication has been effective in managing my symptoms,6.9,10.0,5.1,7.4,4.2,56,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ive had the same doctor for years and i feel confident in their care,4.4,5.1,9.7,1.3,2.3,41,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
my physician always listens to me,5.4,1.0,9.1,3.6,2.0,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
i feel confident navigating health portals and understanding prescriptions clinics give me panic attacks sometimes prescription drugs really helped my chronic pain,8.4,3.5,6.9,8.4,4.2,31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i always research symptoms and medication before appointments,8.0,1.8,1.7,3.8,1.1,39,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
i feel really anxious before seeing any doctor some drugs caused side effects but i worked with my doctor to adjust,4.0,2.8,6.8,7.1,4.3,56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i feel confident navigating health portals and understanding prescriptions my physician always listens to me,8.9,7.3,7.2,1.5,1.4,79,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
i understand most medical terms and ask informed questions,8.3,3.1,4.2,2.3,1.8,39,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
i understand most medical terms and ask informed questions,8.0,3.4,5.0,2.4,3.7,35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
my doctor uses terminology i understand well my physician always listens to me,7.6,4.3,8.1,3.2,3.8,79,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
my doctor uses terminology i understand well,7.6,9.7,3.1,1.8,2.1,26,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
i dont get what doctors say most of the time some drugs caused side effects but i worked with my doctor to adjust,2.1,2.5,4.0,4.7,4.6,76,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
i feel lost when reading health information visiting the doctor makes me nervous my trust in healthcare professionals is very high prescription drugs really helped my chronic pain,2.8,9.7,8.3,8.9,4.7,76,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
