user_text,intention_score,age,gender_male,gender_female,gender_non_binary
Trying to balance everything – it's tough but okay.,4,21,1,0,0
Wife left and I don't know who I am anymore.,6,43,0,0,1
Worried about money after the layoff.,4,52,0,0,1
Stressed about interviews but hopeful.,4,33,1,0,0
"Feeling lonely, but I think it'll get better.",4,24,1,0,0
"The days are slow, but I keep going.",1,79,1,0,0
Breakups suck. I feel empty.,6,32,0,0,1
The silence is too loud. I cry most nights.,5,62,1,0,0
"The days are slow, but I keep going.",1,62,1,0,0
Stressed about interviews but hopeful.,4,22,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",4,37,1,0,0
Everyone else has friends. Why am I always alone?,6,14,1,0,0
"Lonely, yes. But I enjoy gardening still.",3,71,0,0,1
Just tired from school lately.,4,16,0,0,1
Just tired from school lately.,3,14,1,0,0
"Caring for my dad is draining, but I’ll manage.",3,40,1,0,0
The silence is too loud. I cry most nights.,6,75,1,0,0
I’m alone in a new city and I don’t think I’ll make it.,10,31,0,1,0
Pain meds are ready. I’ve decided.,8,37,1,0,0
Pain meds are ready. I’ve decided.,9,59,0,0,1
Trying to balance everything – it's tough but okay.,2,23,0,1,0
"Caring for my dad is draining, but I’ll manage.",1,56,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,17,1,0,0
"Feeling lonely, but I think it'll get better.",2,21,0,0,1
They keep calling me names at school. I'm done pretending to be okay.,8,14,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",2,14,0,0,1
I argued with my mom. Feeling down but it'll pass.,2,17,0,0,1
Worried about money after the layoff.,3,60,0,0,1
Another day of rejection letters. What's the point?,6,27,0,0,1
Stressed about interviews but hopeful.,4,30,1,0,0
I argued with my mom. Feeling down but it'll pass.,4,14,0,1,0
"The days are slow, but I keep going.",1,72,1,0,0
Empty nest and empty life.,7,47,0,1,0
"The days are slow, but I keep going.",1,79,1,0,0
"Lonely, yes. But I enjoy gardening still.",4,73,0,1,0
There’s nothing left but pain. I’m ready to go.,10,70,0,0,1
"Feeling lonely, but I think it'll get better.",2,24,0,1,0
Stressed about interviews but hopeful.,3,31,1,0,0
I’m alone in a new city and I don’t think I’ll make it.,9,34,0,0,1
Empty nest and empty life.,5,38,1,0,0
I argued with my mom. Feeling down but it'll pass.,1,19,1,0,0
Stressed about interviews but hopeful.,3,22,0,0,1
Breakups suck. I feel empty.,5,26,1,0,0
Trying to balance everything – it's tough but okay.,4,21,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",4,19,1,0,0
"It’s tough, but I’ve survived worse.",2,78,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,14,1,0,0
"It’s tough, but I’ve survived worse.",2,65,1,0,0
No one talks to me anymore. I don't think I can survive another week.,10,17,0,1,0
I miss my wife so much. It’s unbearable some days.,6,65,1,0,0
No one talks to me anymore. I don't think I can survive another week.,9,17,1,0,0
Empty nest and empty life.,6,60,0,1,0
"The days are slow, but I keep going.",2,80,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",2,15,0,1,0
Everything is falling apart. I’ve thought of how to end it.,8,27,1,0,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,10,76,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",4,57,0,0,1
I argued with my mom. Feeling down but it'll pass.,4,16,0,0,1
Another day of rejection letters. What's the point?,7,21,1,0,0
I wish I could just disappear from all this stress.,7,16,1,0,0
Empty nest and empty life.,5,44,1,0,0
"Caring for my dad is draining, but I’ll manage.",2,43,0,1,0
Stressed about interviews but hopeful.,3,23,1,0,0
"No job, no partner, no reason to keep going.",9,30,1,0,0
Just tired from school lately.,4,19,0,1,0
"Lonely, yes. But I enjoy gardening still.",3,71,1,0,0
"Feeling lonely, but I think it'll get better.",3,27,0,0,1
I wish I could just disappear from all this stress.,7,19,1,0,0
"Feeling lonely, but I think it'll get better.",3,24,0,1,0
Breakups suck. I feel empty.,7,21,1,0,0
Breakups suck. I feel empty.,7,22,0,1,0
The silence is too loud. I cry most nights.,6,72,0,1,0
Trying to balance everything – it's tough but okay.,3,21,1,0,0
There’s nothing left but pain. I’m ready to go.,8,76,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",4,36,0,1,0
Empty nest and empty life.,5,46,0,0,1
I’ve written a note. I just want the pain to stop.,9,16,0,1,0
Everyone else has friends. Why am I always alone?,7,18,0,0,1
I’ve written a note. I just want the pain to stop.,10,14,0,1,0
Another day of rejection letters. What's the point?,6,30,0,0,1
The silence is too loud. I cry most nights.,5,78,1,0,0
Lost my job and can’t provide anymore. I’m done.,8,50,0,1,0
The silence is too loud. I cry most nights.,7,78,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,19,1,0,0
"Feeling lonely, but I think it'll get better.",4,35,1,0,0
There’s nothing left but pain. I’m ready to go.,10,70,0,1,0
"The days are slow, but I keep going.",1,76,0,1,0
Everyone else has friends. Why am I always alone?,5,18,0,1,0
Another day of rejection letters. What's the point?,7,31,0,1,0
"Feeling lonely, but I think it'll get better.",4,28,1,0,0
"Caring for my dad is draining, but I’ll manage.",1,50,1,0,0
Worried about money after the layoff.,1,38,1,0,0
"The days are slow, but I keep going.",1,65,1,0,0
I wish I could just disappear from all this stress.,7,18,0,0,1
Being alone every day hurts more than my body does.,7,62,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",2,16,0,0,1
Everyone else has friends. Why am I always alone?,7,15,1,0,0
Lost my job and can’t provide anymore. I’m done.,8,47,0,0,1
Stressed about interviews but hopeful.,2,34,1,0,0
Breakups suck. I feel empty.,7,30,0,1,0
I wish I could just disappear from all this stress.,5,14,0,0,1
Trying to balance everything – it's tough but okay.,3,35,1,0,0
"Caring for my dad is draining, but I’ll manage.",3,60,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",4,18,0,1,0
"It’s tough, but I’ve survived worse.",4,61,0,1,0
Breakups suck. I feel empty.,7,23,0,0,1
Just tired from school lately.,1,19,0,1,0
Worried about money after the layoff.,4,51,0,0,1
I argued with my mom. Feeling down but it'll pass.,4,15,0,1,0
"Lonely, yes. But I enjoy gardening still.",1,66,1,0,0
I have my will and pills. No more waiting.,9,67,0,0,1
"Feeling lonely, but I think it'll get better.",2,31,1,0,0
"Caring for my dad is draining, but I’ll manage.",2,43,1,0,0
It's like I don’t matter at all in my family.,5,15,0,0,1
I wish I could just disappear from all this stress.,7,19,1,0,0
I argued with my mom. Feeling down but it'll pass.,2,16,0,0,1
"Failed my math test today. Not my best, but I’ll try again.",3,19,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",1,14,1,0,0
"Health is failing, and so is everything else.",6,39,0,1,0
There’s nothing left but pain. I’m ready to go.,9,73,0,0,1
Empty nest and empty life.,6,54,1,0,0
It's like I don’t matter at all in my family.,6,16,0,0,1
Worried about money after the layoff.,3,48,0,0,1
I’ve written a note. I just want the pain to stop.,8,15,0,1,0
I’m alone in a new city and I don’t think I’ll make it.,9,24,0,0,1
Just tired from school lately.,1,18,1,0,0
Breakups suck. I feel empty.,7,30,1,0,0
"Caring for my dad is draining, but I’ll manage.",3,59,1,0,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,9,70,0,1,0
Everyone else has friends. Why am I always alone?,6,15,0,0,1
Stressed about interviews but hopeful.,3,26,0,0,1
The silence is too loud. I cry most nights.,5,78,1,0,0
Everything is falling apart. I’ve thought of how to end it.,10,32,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,19,0,0,1
"Feeling lonely, but I think it'll get better.",4,24,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",4,46,0,0,1
Wife left and I don't know who I am anymore.,7,52,1,0,0
They keep calling me names at school. I'm done pretending to be okay.,9,14,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",2,55,1,0,0
"Feeling lonely, but I think it'll get better.",2,32,0,1,0
"It’s tough, but I’ve survived worse.",1,62,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",1,44,0,1,0
"The days are slow, but I keep going.",3,67,1,0,0
Trying to balance everything – it's tough but okay.,1,24,0,0,1
"Caring for my dad is draining, but I’ll manage.",1,53,0,0,1
"The days are slow, but I keep going.",1,76,0,1,0
Being alone every day hurts more than my body does.,7,67,0,0,1
"Feeling lonely, but I think it'll get better.",4,21,0,1,0
"It’s tough, but I’ve survived worse.",1,69,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",2,17,0,1,0
"The days are slow, but I keep going.",4,73,1,0,0
Just tired from school lately.,1,15,0,1,0
Another day of rejection letters. What's the point?,7,33,0,0,1
Breakups suck. I feel empty.,5,27,0,1,0
Everyone else has friends. Why am I always alone?,6,17,1,0,0
I wish I could just disappear from all this stress.,5,19,0,0,1
They keep calling me names at school. I'm done pretending to be okay.,9,14,0,1,0
Just tired from school lately.,4,19,0,0,1
Worried about money after the layoff.,4,38,1,0,0
Worried about money after the layoff.,4,50,0,1,0
"The days are slow, but I keep going.",3,74,0,1,0
No one talks to me anymore. I don't think I can survive another week.,8,17,0,0,1
Crippling debt and no support system. Feeling trapped.,7,35,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",2,14,0,0,1
I miss my wife so much. It’s unbearable some days.,7,78,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,37,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",1,17,0,1,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,9,62,0,0,1
"Caring for my dad is draining, but I’ll manage.",3,43,0,0,1
I argued with my mom. Feeling down but it'll pass.,2,19,0,1,0
They keep calling me names at school. I'm done pretending to be okay.,9,18,0,1,0
"It’s tough, but I’ve survived worse.",1,78,0,0,1
"The days are slow, but I keep going.",2,72,0,0,1
I argued with my mom. Feeling down but it'll pass.,3,15,0,1,0
Saying goodbye doesn’t scare me. I'm at peace with my choice.,9,62,1,0,0
"The days are slow, but I keep going.",1,67,0,0,1
Everyone else has friends. Why am I always alone?,6,15,0,0,1
Another day of rejection letters. What's the point?,7,35,0,0,1
It's like I don’t matter at all in my family.,7,19,0,0,1
"Caring for my dad is draining, but I’ll manage.",4,51,0,1,0
Stressed about interviews but hopeful.,2,27,1,0,0
I miss my wife so much. It’s unbearable some days.,5,66,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",1,46,1,0,0
It's like I don’t matter at all in my family.,6,16,0,0,1
I wish I could just disappear from all this stress.,7,16,0,0,1
No one talks to me anymore. I don't think I can survive another week.,8,14,0,1,0
Another day of rejection letters. What's the point?,5,31,1,0,0
I miss my wife so much. It’s unbearable some days.,5,79,0,1,0
The silence is too loud. I cry most nights.,5,61,0,1,0
The silence is too loud. I cry most nights.,5,61,0,0,1
"Feeling lonely, but I think it'll get better.",1,35,1,0,0
"Caring for my dad is draining, but I’ll manage.",2,47,0,1,0
Just tired from school lately.,2,15,0,1,0
"Failed my math test today. Not my best, but I’ll try again.",1,19,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",1,16,1,0,0
"Failed my math test today. Not my best, but I’ll try again.",3,17,0,0,1
Empty nest and empty life.,5,59,0,1,0
I have my will and pills. No more waiting.,8,77,1,0,0
Just tired from school lately.,2,19,0,1,0
I’ve written a note. I just want the pain to stop.,9,18,0,0,1
I argued with my mom. Feeling down but it'll pass.,2,15,0,1,0
"Lonely, yes. But I enjoy gardening still.",1,78,1,0,0
Just tired from school lately.,1,15,0,0,1
I argued with my mom. Feeling down but it'll pass.,2,18,0,1,0
"Caring for my dad is draining, but I’ll manage.",1,40,0,0,1
"Feeling lonely, but I think it'll get better.",2,25,0,1,0
I argued with my mom. Feeling down but it'll pass.,3,17,1,0,0
Stressed about interviews but hopeful.,2,32,0,0,1
Everyone else has friends. Why am I always alone?,6,14,0,1,0
Wife left and I don't know who I am anymore.,6,57,1,0,0
I miss my wife so much. It’s unbearable some days.,7,80,1,0,0
Just tired from school lately.,2,19,1,0,0
It's like I don’t matter at all in my family.,7,18,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",2,42,0,0,1
Breakups suck. I feel empty.,5,23,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,53,0,1,0
"The days are slow, but I keep going.",1,64,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",1,38,0,1,0
Just tired from school lately.,1,19,0,1,0
"Kids are gone, house is quiet. Just figuring out life again.",3,37,0,0,1
The silence is too loud. I cry most nights.,5,72,0,1,0
"No job, no partner, no reason to keep going.",9,35,1,0,0
Crippling debt and no support system. Feeling trapped.,7,25,0,1,0
Breakups suck. I feel empty.,7,34,1,0,0
I argued with my mom. Feeling down but it'll pass.,2,17,0,0,1
The silence is too loud. I cry most nights.,6,62,1,0,0
Breakups suck. I feel empty.,6,34,1,0,0
Stressed about interviews but hopeful.,2,32,0,0,1
"Kids are gone, house is quiet. Just figuring out life again.",2,60,1,0,0
Empty nest and empty life.,7,46,1,0,0
There’s nothing left but pain. I’m ready to go.,9,75,1,0,0
"The days are slow, but I keep going.",2,73,0,0,1
There’s nothing left but pain. I’m ready to go.,8,63,0,1,0
Stressed about interviews but hopeful.,2,30,0,0,1
Another day of rejection letters. What's the point?,6,24,0,1,0
Just tired from school lately.,2,18,0,0,1
I wish I could just disappear from all this stress.,7,15,0,0,1
"Caring for my dad is draining, but I’ll manage.",4,52,0,0,1
I miss my wife so much. It’s unbearable some days.,5,69,1,0,0
Everything is falling apart. I’ve thought of how to end it.,9,30,0,1,0
The silence is too loud. I cry most nights.,7,80,1,0,0
"Kids are gone, house is quiet. Just figuring out life again.",3,44,1,0,0
"No job, no partner, no reason to keep going.",9,21,0,1,0
Lost my job and can’t provide anymore. I’m done.,10,46,1,0,0
Crippling debt and no support system. Feeling trapped.,6,29,0,0,1
Another day of rejection letters. What's the point?,7,32,1,0,0
